protein,degree,strength,clustering,ego_nodes,ego_edges,local_density,complex_membership_count,protein_in_any_complex
INPP1,21,13.013333333332001,0.018638337462006816,22,28,0.12121212121212122,0,0
INPP4A,8,4.620000000000001,0.018405235717282392,9,11,0.3055555555555556,0,0
INPP4B,3,1.7816666666670002,0.0,4,3,0.5,0,0
INPP5A,13,4.2009999999979994,0.009982018146217065,14,15,0.16483516483516483,0,0
INPP5B,12,4.862,0.014841890866261746,13,16,0.20512820512820512,0,0
INPP5D,45,25.690333333333005,0.07447580811140089,46,168,0.16231884057971013,0,0
INPP5E,56,15.033999999997702,0.16833982535736478,57,1003,0.6284461152882206,2,1
INPP5F,1,0.488666666667,0.0,2,1,1.0,0,0
INPP5J,6,3.3686666666660003,0.03974412804545514,7,7,0.3333333333333333,0,0
INPP5K,35,14.043333333332003,0.01753188659799602,36,60,0.09523809523809523,1,1
INPPL1,110,53.097666666666996,0.054022490358655105,111,762,0.12481572481572481,0,0
INS,13,6.258666666666,0.02128521985811432,14,16,0.17582417582417584,0,0
INSC,1,0.333333333333,0.0,2,1,1.0,1,1
INSIG1,22,13.656333333337,0.14685414591946336,23,75,0.2964426877470356,3,1
INSIG2,37,22.855999999999007,0.17536483996689387,38,215,0.3058321479374111,0,0
INSL3,9,2.882666666667,0.005792767633040699,10,10,0.2222222222222222,0,0
INSL5,52,8.634000000001697,0.001952235345526382,53,62,0.04499274310595065,0,0
INSL6,18,6.2240000000002995,0.08094113572564929,19,54,0.3157894736842105,0,0
INSM1,7,3.7569999999999997,0.14415244561470053,8,12,0.42857142857142855,0,0
INSM2,3,0.4759999999996,0.0,4,3,0.5,0,0
INSR,90,40.92833333332899,0.04536543409587062,91,455,0.1111111111111111,2,1
INSRR,5,1.9133333333329998,0.18192223704150043,6,9,0.6,0,0
INTS1,62,18.44633333333499,0.057777146746569544,63,377,0.1930363543266769,2,1
INTS10,26,16.753333333333998,0.23196773238960688,27,165,0.4700854700854701,3,1
INTS12,34,18.080333333334,0.07016510671005789,35,102,0.17142857142857143,2,1
INTS2,40,20.185666666666002,0.07663913658108813,41,174,0.2121951219512195,3,1
INTS3,80,49.137666666664,0.09202951710542807,81,601,0.18549382716049384,2,1
INTS4,46,20.168,0.05071187308432484,47,169,0.15633672525439407,3,1
INTS4P2,8,0.0,0.0,9,8,0.2222222222222222,0,0
INTS5,104,59.244333333331,0.05403674246702639,105,633,0.11593406593406594,3,1
INTS6,58,30.27766666666301,0.10467224586275047,59,393,0.22969023962594973,3,1
INTS6-AS1,1,0.0,0.0,2,1,1.0,0,0
INTS7,57,29.556333333333,0.041925498964877364,58,193,0.11675741076830005,3,1
INTS8,19,11.173666666666001,0.2623886961782119,20,95,0.5,3,1
INTS9,39,25.491333333334,0.12714206679382958,40,202,0.258974358974359,3,1
INTU,45,22.242999999999988,0.029225329173681838,46,122,0.1178743961352657,0,0
INVS,14,5.781666666667,0.03377471811510585,15,22,0.20952380952380953,2,1
IP6K1,20,9.216,0.06011070777633219,21,39,0.18571428571428572,0,0
IP6K2,13,5.0056666666659995,0.03840684441233523,14,21,0.23076923076923078,0,0
IP6K3,16,5.067333333333301,0.017513431401354026,17,21,0.15441176470588236,0,0
IPCEF1,7,1.4933333333333003,0.015469267872282796,8,8,0.2857142857142857,0,0
IPMK,3,1.079333333333,0.13416855266514074,4,4,0.6666666666666666,0,0
IPO11,71,27.9250000000027,0.03134712519187152,72,275,0.10758998435054773,0,0
IPO13,36,12.067999999997298,0.022576551840774138,37,68,0.1021021021021021,2,1
IPO4,70,36.286333333337005,0.07349648062444432,71,442,0.1778672032193159,3,1
IPO5,129,60.750000000002004,0.06312497433387683,130,1255,0.14967203339296362,0,0
IPO7,123,59.10900000000002,0.05589724476451545,124,1033,0.13545764489902964,0,0
IPO8,66,33.5013333333345,0.04143911741682271,67,257,0.11623699683401176,0,0
IPO9,94,40.958666666668,0.04868343098530362,95,597,0.13370660694288913,0,0
IPP,13,1.8050000000000002,0.007637731506030082,14,20,0.21978021978021978,0,0
IPPK,99,31.18733333333069,0.006834864887907167,100,220,0.044444444444444446,0,0
IPW,1,0.0,0.0,2,1,1.0,0,0
IQCB1,228,106.92200000000095,0.019542460638214687,229,1210,0.04634949819964759,1,1
IQCC,1,0.0,0.0,2,1,1.0,0,0
IQCD,2,0.0,0.0,3,3,1.0,0,0
IQCE,16,7.856000000001,0.016539306806602014,17,20,0.14705882352941177,0,0
IQCF1,46,7.395666666666701,0.00131826225794555,47,53,0.04902867715078631,0,0
IQCF2,1,0.333333333333,0.0,2,1,1.0,0,0
IQCF3,1,0.0,0.0,2,1,1.0,0,0
IQCG,3,1.218666666667,0.15849516577514758,4,4,0.6666666666666666,0,0
IQCH,2,0.835,0.46639767513888103,3,3,1.0,0,0
IQCJ,1,0.0,0.0,2,1,1.0,0,0
IQCK,1,0.0,0.0,2,1,1.0,0,0
IQGAP1,320,144.9193333333341,0.04714401187029059,321,5601,0.10905373831775701,8,1
IQGAP2,22,10.268666666667999,0.02755227465272412,23,38,0.15019762845849802,2,1
IQGAP3,34,14.129666666666003,0.051183613201119554,35,99,0.16638655462184873,0,0
IQSEC1,29,14.572333333331997,0.05360980282323981,30,78,0.1793103448275862,0,0
IQSEC2,8,0.8406666666666001,0.027547301998069925,9,12,0.3333333333333333,0,0
IQUB,21,6.66666666666,0.02284159894730804,22,37,0.16017316017316016,0,0
IRAK1,128,70.429666666671,0.06381779701656806,129,1082,0.1310562015503876,3,1
IRAK1BP1,2,1.002,0.0,3,2,0.6666666666666666,0,0
IRAK2,35,19.337,0.07492822559269821,36,107,0.16984126984126985,1,1
IRAK3,18,8.040666666667299,0.05266971149791847,19,31,0.18128654970760233,1,1
IRAK4,26,12.972999999999999,0.09307244438938117,27,74,0.21082621082621084,1,1
IREB2,24,9.827333333333,0.021155422373086197,25,39,0.13,0,0
IRF1,33,19.583000000000997,0.08018479987857562,34,103,0.1836007130124777,0,0
IRF2,30,15.864333333333,0.062415142502442636,31,77,0.16559139784946236,0,0
IRF2BP1,34,17.215333333331998,0.03958013892964611,35,87,0.146218487394958,1,1
IRF2BP2,44,13.503666666665001,0.0435807863498268,45,162,0.16363636363636364,1,1
IRF2BPL,20,9.098999999999,0.07579887620134883,21,57,0.2714285714285714,1,1
IRF3,84,43.02600000000101,0.04250007824378818,85,348,0.09747899159663866,1,1
IRF4,25,13.350333333332,0.02130043843545305,26,36,0.11076923076923077,0,0
IRF5,34,19.739000000002004,0.08201646266503411,35,105,0.17647058823529413,0,0
IRF6,7,4.270333333334,0.0,8,7,0.25,0,0
IRF7,42,22.729666666665,0.05692448611158954,43,123,0.1362126245847176,0,0
IRF8,22,13.802333333333,0.09194222131082043,23,55,0.21739130434782608,0,0
IRF9,30,15.722666666667001,0.02723826562714778,31,49,0.1053763440860215,1,1
IRGC,15,0.0,0.0,16,19,0.15833333333333333,0,0
IRGM,9,5.303999999999999,0.1358471928264541,10,17,0.37777777777777777,0,0
IRGQ,12,0.0,0.0,13,13,0.16666666666666666,0,0
IRS1,82,47.69766666666601,0.0923384429077218,83,623,0.18307375844842785,1,1
IRS2,48,31.024333333334006,0.1420682515757044,49,325,0.2763605442176871,0,0
IRS4,133,75.56566666667298,0.07060294338562413,134,1228,0.1378072045786107,0,0
IRX1,2,0.75,0.4323349543439596,3,3,1.0,0,0
IRX3,2,0.682666666667,0.0,3,2,0.6666666666666666,0,0
IRX4,1,0.333333333333,0.0,2,1,1.0,0,0
ISCA1,29,5.6083333333337,0.007952056935093292,30,44,0.10114942528735632,0,0
ISCA2,4,2.262,0.0,5,4,0.4,0,0
ISCU,21,11.264333333333001,0.033934227812727494,22,35,0.15151515151515152,0,0
ISG15,189,90.79566666666199,0.026780093604196246,190,1188,0.06616541353383458,0,0
ISG20,10,2.163666666666,0.0,11,10,0.18181818181818182,0,0
ISG20L2,8,3.6909999999999994,0.0,9,8,0.2222222222222222,0,0
ISL1,27,14.259333333332,0.055811254897894534,28,66,0.1746031746031746,0,0
ISL2,10,3.595,0.15007358813718202,11,30,0.5454545454545454,0,0
ISLR,58,11.287666666668303,0.0026327245117102834,59,74,0.04324956165984804,0,0
ISLR2,1,0.407,0.0,2,1,1.0,1,1
ISOC1,50,23.548666666667,0.09771360258313473,51,328,0.2572549019607843,0,0
ISOC2,30,13.92633333333,0.04429277150775664,31,69,0.14838709677419354,0,0
IST1,39,20.577666666665998,0.052881368518108034,40,117,0.15,0,0
ISX,3,0.2139999999999,0.0,4,3,0.5,0,0
ISY1,58,38.105000000000985,0.19380746553727113,59,548,0.32028053769725306,2,1
ISY1-RAB43,19,0.0,0.0,20,99,0.5210526315789473,0,0
ISYNA1,41,21.746666666668,0.08392229586574376,42,170,0.19744483159117304,0,0
ITCH,194,103.21599999999204,0.03648222968442687,195,1466,0.07750462595823421,5,1
ITFG1,18,1.3683333333327001,0.005127160827309346,19,24,0.14035087719298245,0,0
ITFG2,18,4.2656666666657,0.08437391916072874,19,56,0.32748538011695905,1,1
ITFG3,7,0.0,0.0,8,9,0.32142857142857145,0,0
ITGA1,18,7.800333333334001,0.02810975509867104,19,29,0.1695906432748538,2,1
ITGA10,1,0.553333333333,0.0,2,1,1.0,1,1
ITGA11,1,0.336,0.0,2,1,1.0,2,1
ITGA2,31,11.419333333332302,0.04040431658944301,32,80,0.16129032258064516,4,1
ITGA2B,16,8.178333333334,0.07058903122619002,17,31,0.22794117647058823,10,1
ITGA3,22,11.278999999999998,0.08653207927182476,23,61,0.24110671936758893,6,1
ITGA4,509,211.43466666666194,0.030408465534800994,510,9070,0.06987942524750568,11,1
ITGA5,45,19.831999999998004,0.04747078156253608,46,158,0.15265700483091788,7,1
ITGA6,44,17.843999999996996,0.03032438510296942,45,116,0.11717171717171718,11,1
ITGA7,28,9.665666666665999,0.009900736138449651,29,39,0.0960591133004926,3,1
ITGA8,17,3.5643333333320006,0.004065628282048571,18,20,0.13071895424836602,1,1
ITGA9,16,2.4706666666677,0.001888549495282036,17,17,0.125,11,1
ITGAD,4,1.2706666666670001,0.048878325263907924,5,5,0.5,0,0
ITGAE,4,1.228,0.06439028567343907,5,5,0.5,1,1
ITGAL,6,3.3836666666679998,0.08272222977257654,7,8,0.38095238095238093,0,0
ITGAM,10,5.400999999999,0.012738021380111155,11,11,0.2,1,1
ITGAV,68,28.812333333337005,0.039764763930398274,69,269,0.11466325660699062,32,1
ITGAX,2,1.096333333334,0.0,3,2,0.6666666666666666,0,0
ITGB1,118,57.187666666671,0.047489035062713444,119,820,0.1167924797037459,56,1
ITGB1BP1,16,8.454,0.0810763171193973,17,34,0.25,1,1
ITGB1BP2,10,3.2809999999997,0.020863399232624234,11,13,0.23636363636363636,0,0
ITGB2,26,12.004000000002,0.043199041795149655,27,56,0.15954415954415954,3,1
ITGB3,45,24.490666666665998,0.07876291900986182,46,182,0.1758454106280193,30,1
ITGB3BP,45,24.411000000000996,0.03611801943471934,46,106,0.10241545893719807,2,1
ITGB4,40,17.369666666665996,0.025287634645061185,41,98,0.11951219512195121,9,1
ITGB5,43,21.639333333334,0.026110420337638815,44,93,0.09830866807610994,9,1
ITGB6,8,4.710333333332,0.1466803498582295,9,15,0.4166666666666667,4,1
ITGB7,12,5.620666666667001,0.042648545822377905,13,18,0.23076923076923078,1,1
ITGB8,13,3.413000000001,0.0,14,14,0.15384615384615385,1,1
ITIH1,6,1.455666666667,0.030550434952146304,7,7,0.3333333333333333,0,0
ITIH2,19,5.089,0.010087837744348679,20,28,0.14736842105263157,0,0
ITIH3,6,1.920666666667,0.0,7,6,0.2857142857142857,0,0
ITIH4,4,1.723666666667,0.08667773656605023,5,5,0.5,0,0
ITIH5,10,0.0,0.0,11,17,0.3090909090909091,0,0
ITK,34,17.739666666666,0.12414922520467594,35,159,0.2672268907563025,2,1
ITLN1,13,3.9213333333359994,0.015589538354784094,14,17,0.18681318681318682,0,0
ITLN2,3,0.0,0.0,4,4,0.6666666666666666,0,0
ITM2A,15,3.0689999999977,0.005855136283414148,16,18,0.15,0,0
ITM2B,33,13.970333333333,0.007941381620646157,34,41,0.07308377896613191,0,0
ITM2C,8,4.433666666664999,0.03797590346106827,9,10,0.2777777777777778,0,0
ITPA,52,27.321999999999,0.03294627543198548,53,131,0.09506531204644413,0,0
ITPK1,14,6.212000000000001,0.07668207038435845,15,28,0.26666666666666666,0,0
ITPKA,2,0.530333333334,0.0,3,2,0.6666666666666666,0,0
ITPKB,11,4.949000000001,0.04944433580730314,12,23,0.3484848484848485,0,0
ITPKC,5,1.705,0.15963124119239475,6,9,0.6,0,0
